content,label
Tầm 9h ship ngay trên đoạn giữa hoa giấy từ cầu giấy về bưởi ý em ạ .,shipping
Có mất ship không bạn .,shipping
"Shop ơi cho mình hỏi, nhà mình ở Phùng Chí Kiên khá gần TocoToco Cầu giấy. Thế mình có đc free ship không? Và có đăng kí gì để free ship? .",shipping
bạn có ship 1 cốc không .,shipping
Có đen không chị.Về việt nam cả ship khoảng bao nhiêu ạ ?,shipping
B ơi bên m mua mấy cốc đc ship ạ? .,shipping
Bạn ơi mình ở ngay trong ngõ 255 cầu giấy thì mua 2 cốc có người ship qua không ạ.? .,shipping
Làm như nào để nhận được Mã code_a,shipping
Admin ơi cho em hỏi Toco có nhận ship lẻ 1 cốc không ạ?,shipping
em tưởng bên quán không ship chỗ em nữa ạ .,shipping
"bạn ơi , bạn có thể ship cho mình . 1 trà sữa tocotoco vị 3 anh em size m thêm trân châu sợi và thạch cà phê. 1 hồng trà kem phomai size m thêm trân châu . 1 matcha kem phomai size m thạch matcha .",shipping
Bạn ơi ship cho mình 1 trà sữa 3 anh em với ạ .,shipping
Cho tớ hỏi bên mình có nhận ship 2 cốc k nhỉ???,shipping
e có voucher thì phải ra mua hay gọi ship đc ạ,shipping
ok ship cho mình 1 trà chanh đá cũng đến 16 trường chinh nhé,shipping
bạn có ship 1 cốc trà sữa không .,shipping
B ơi ship hnay có dc tính giá 29k k b,shipping
"bạn ơi, bên mình có ship không bạn .",shipping
"Mình chưa b ơi, mình muốn đăt ship thì phải làm ntn nhỉ? .",shipping
Hôm nay khuyến mại không ship 2 cốc được ạ .,shipping
Cho mình hỏi có giao hàng tận nhà không vay,shipping
B cho mình hỏi có free ship Yên Hoà ko ạ .,shipping
ship ra số 125 ngõ 1194 đường láng free ship đúng không bạn? .,shipping
Giờ ship luôn cho em 3 cốc nhé .,shipping
Bn cốc trở lên thì ship vậy ạ? .,shipping
b ơi có ship trà sữa k ạ .,shipping
Bên mk đã đi ship cho e chưa ạ,shipping
H này còn ship trà sữa không ạ .,shipping
Cửa hàng còn ship đồ uống không cơ,shipping
Ad ơi nếu như ship thì có đc khuyến mại k ạ ??? .,shipping
Cho em hỏi là ship trà sữa từ mấy cốc ạ?,shipping
toco có ship không ạ .,shipping
có ship k bạn .,shipping
vâng mình ở gần kangnam có được free ship không ạ .,shipping
ad ơi nếu e muốn ship về ngõ 1194 Đường Láng thì bao nhiêu tiền vậy có free ko ạ? .,shipping
Có ship sang 261 cầu giấy k ạ .,shipping
T3 tsau e muốn ship thì bh đặt luôn đc k ạ ? .,shipping
C ơi có ship trà sữa ko ạ =)) .,shipping
Vâng. Cơ mà e muaa 2 cốc có ship k ạ. Vs phí là bn ạ .,shipping
Mình có thẻ vip của toco khi gọi ship về thì có đc giảm giá ko ạ?,shipping
"chị ui!để luôn cho em 1 đỏ mận size S , nâu size XS!nhớ nhớ đó!xong ship luôn vào đống adidas cho em nhé",shipping
cả phí ship Vn là bao nhiêu hả shop ?,shipping
bạn ơi có ship k nạ ^^ .,shipping
Admin ship cho em  4 cốc trà sữa cà phê được không ạ .,shipping
Có ship k vay ak .,shipping
Giá này là tính fí ship về vn chưa bạn,shipping
Của mình cả ship hết bao nhiêu bạn,shipping
"Bạn ship cho mình luôn nha . Số điện thoại 0976812731. Ngõ 445 , ngách 445/62 nguyễn khang .",shipping
"Thế ship cho em 1 trà sữa cafe, 1 toco socola thêm trân châu, matchiato socola.",shipping
Còn free ship 2km không ạ .,shipping
Cho mình 1 dây đến 179 Thuỵ_Khuê - 0932806999 . Gọi trước khi ship giúp mình nhé .,shipping
Em mình vừa lên báo là không phải mất 10000 ship. Cảm ơn bạn.,shipping
Bạn ship cho mình đến bệnh viện tim đường võ chí công với ạ .,shipping
Có ship trà sữa không ạ? .,shipping
Bạn ship cho mh 1 trà sữa ba anh em vs 2 trà sữa kim cương đen nhé .,shipping
Ad ơi bên mình 2 cốc có nhận ship k ạ? .,shipping
Bây giờ có ship đồ qua mễ trì hạ không shop .,shipping
Bạn ship cho mình 1 matcha kem phomai được không. .,shipping
"Có bảo_hành không và bảo_hành bằng cách nào , giao hàng ra sao",shipping
Bạn còn nhận ship ko ạ ?? t ở ngay láng .,shipping
từ chỗ bạn có fs đến Tòa Nhà Vinaconex 9 đối diện Keangnam trên đường Phạm Hùng đc ko .,shipping
Quán có free ship 140 trần duy hưng không ạ .,shipping
có tính phí ship k? .,shipping
Mình nghĩ tình huống này bên bạn nên linh động để cho ship đi đơn gấp hơn trước .,shipping
Ok mai bạn ship cho mình nhé . Chỗ bạn có dầu hấp không bạn,shipping
Inbox sdt với địa_chỉ ship njes,shipping
"Bạn cho mình địa_chỉ mình ship nhé , bưu_điện nhận trả tiền bạn nhé .",shipping
Có ship không admin .,shipping
Còn k bạn ship qua Giáp_Bát đc k ... mình lấy 2 đôi ... 1 đen 1 da,shipping
Ad ơi cho em hỏi Toco có nhận ship lẻ 1 cốc không ạ?,shipping
Phí ship đến Nguyễn công hoan là bn ạ,shipping
Giờ này còn ship trà sữa k ạ,shipping
bạn ơi bên mình không nhận thu cod bạn ạ,shipping
tối có ship không bạn .,shipping
Lấy 2 cốc có ship k bạn .,shipping
Ben b có ship hàng ko ạ .,shipping
Của mình cả ship hết bn bạn,shipping
Ờ vây tạnh ship dc k banh .,shipping
Bạn ơi mua 1 cốc có ship không .,shipping
mình muốn ship 1 cốc trà vị trà xanh hoặc bạc hà qua đại học sư phạm hà nội .,shipping
Mình mua nhìu . Ship qua trung tâm thương mại The garden bạn có free ship không ạ .,shipping
ship cho mình đến 17 duy tân nhé,shipping
bạn ơi mấy cốc thì ship ạ,shipping
B ơi ship cho m 1 trà sữa bạc hàsize M nhiều trân châu nha,shipping
Tocotoco có ship không ạ .,shipping
ship ra dinh thôn hết bnhieeu ạ .,shipping
mình trả phi ship .,shipping
Cửa hàng ship luôn cho em đi ạ,shipping
A ship cho e .,shipping
"cho chị 1 lọ này , 1 vỉ diệt gián vào tài khoản dlanhuong bao giờ hàng về thì ship 1 thể em nhé , thanks em",shipping
bạn ơi ship hàng có mất phí ko vậy ? .,shipping
2 cốc không ship ạ? .,shipping
Bên bn có ship k .,shipping
"b ơi cho m hỏi ship đến 898 đường láng có đc free ship k b, mấy cốc thì ship ạ .",shipping
Mình mua hai cốc mà nhận ship ba cốc à .,shipping
Quán mk ship trà sữa k ad ơi .,shipping
chị inbox em số điện thoại với địa_chỉ ship [ mai em ship nhé chị,shipping
Cho mình hỏi toco bên b có ship k ạ? .,shipping
Dhip đến trường newton ở 234 hoàng quốc việt bn ak .,shipping
"đến chỗ nào ngọc lâm hả bạn , mua từ 3 hộp trở lên free ship toàn_quốc bạn nhé",shipping
Còn ship trà sữa không bạn .,shipping
Cho em hỏi bên mình có ship hàng không ạ,shipping
ship luôn cho em nha .,shipping
bạn ship qua số nhà 2 ngõ 157 chùa láng mình nhé .,shipping
mình muốn ship trà sữa .,shipping
Ship hcm bạn thanh_toán phí ship cho bên vận_chuyển . Bạn ck tiền hàng cho bên t nhé,shipping
"0987897635 bạn nhé . Chiều rồi ship , giờ mình không có ở cơ_quan đâu",shipping
5h ship ra bến xe mỹ đình cho em với ạ .,shipping
Cho mình 1 dây này ship về 381 đội cấn cho mình nhé,shipping
nếu ship đến ct9 định công bn ạ ? .,shipping
Admin ơi. Có ship ra đường mễ trì không ạ? .,shipping
M nhận ship ko ad .,shipping
Cả ship kilo là bao nhiêu hả bạn .,shipping
Và free ship đúng không ạ .,shipping
em ở bên 68 nguyễn chí thanh có được free ship không ạ,shipping
Miễn phí ship k ạ .,shipping
Bên mình đã đi ship cho em chưa ạ,shipping
Toco có nhận giao hàng ngay bây giờ không ạ?,shipping
có ship k ạk .,shipping
Cho chị sđt ship đi em Thủy_Su,shipping
Có tính phí ship hông bạn? .,shipping
cậu ơi mình muốn mua 1 cốc thì bên c có ship k :(((,shipping
Em ở ngay 1194 đg láng... e mua 1 cốc có ship k ạ... em đang trông của hàng k đi đc .,shipping
ship đến thu tm cũng được b nhé,shipping
Có mỗi 1 buổi đêm ko đi ship cho Toco mà ngày hôm nay đã bơ nhau đi rồi à :))) .,shipping
Shop ship đến cổ nhuế từ liêm hết bao nhiêu ạ .,shipping
admin ơi bên mình ship từ mấy cốc vậy .,shipping
Mình muốn mua trà sữa .bao nhiêu cốc thi ship ạ .,shipping
Quán Có ship k ạ .,shipping
2 cốc có ship qua hoàng quốc việt không ạ,shipping
Ad cho mk hỏi khuyến mại 50% có áp dụng cho ship k ạ .,shipping
Lấy màu ghi sáng cho mình size xs ship chung với váy vừa_nãy nha shop,shipping
Bạn ơi ship cho mình 1 matcha trà xanh và 1 latte đá size S đến  số 5 lạc long quân với ạ,shipping
Áo nắng của mình bao_giờ được ship ạ ?,shipping
Bao nhiêu ly thì ship hả b .,shipping
ship em 1 trà sữa bạc hà pudding size L đến số nhà 8 nghách 60 ngõ 157 chùa láng với ạ .,shipping
Bạn cho mình địa_chỉ và số điện thoại ship luôn nhé,shipping
"Em ơi, order bao nhiêu thì ship hả em",shipping
Có ship không ạ,shipping
"Bên mh có ship trà sữa k ạ? Phí ship là bnhieu ạ? E ở 199 hồ tùng mậu,/address>",shipping
thế ship cho mình đi nhé .,shipping
1cốc ship không ạ .,shipping
hàng của e ship chưa c,shipping
mấy cốc thì mới giao hàng ạ?chè có đồng gía 28000 không admin .,shipping
bạn ơi có giao hàng không nạ ^^ .,shipping
Còn không bạn giao hàng qua Giáp_Bát được không ... mình lấy 2 đôi ... 1 đen 1 da,shipping
ngõ 79 cầu giấy được freegiao hàng không vậy toco,shipping
2 cốc có giao hàng không ạ .,shipping
"Đồ uống rất ngon, đặc biệt là có đội giao rất chuyên nghiệp. Thích nhất ở thái độ của nhân viên phục vụ và nhân viên giao hàng ! .",shipping
giao xuân đỉnh bao nhiêu vậy ạ .,shipping
Hôm nay km ko giao 2 cốc dc ạ .,shipping
Áo nam hay nữ vậy ạ ? Áo nam thì shop giao cho em 1 áo ghi size 150 ,shipping
Macchiato có ship không ạ .,shipping
giờ còn ship không trà sữa không ạ .,shipping
Áo này cả ship khoảng bn bạn ơi ?,shipping
Còn ship trà sữa ko ạ .,shipping
Thế cho mình đặt r trưa mai cửa hàng ship cho mình đk k? .,shipping
can ship?,shipping
5 Hoàng quốc việt có được freeship không ạ .,shipping
bạn ơi sao chưa thấy ship ạ .,shipping
ship em 1 set đến 113 Trần_Duy_Hưng với,shipping
bạn ơi chiều nay không kịp giao hàng cho bạn rồi sáng_mai mình ship hàng nhé,shipping
Có ship không vậy ạ .,shipping
ship cho mình đên 17 duy tân,shipping
bỏ đi 1 mocha nhé.,cancel_order
bỏ khỏi đơn 2 mocha,cancel_order
cho minh huyr donw hangf nhes,cancel_order
thôi cho mình hủy,cancel_order
tôi muốn hủy đơn hàng,cancel_order
cho mình hủy hàng,cancel_order
cho hủy nhé,cancel_order
Tôi không lấy đơn hàng này nữa,cancel_order
"mẹ tôi vừa đặt mua rồi, nên mình ko mua nữa đâu nhé, srr",cancel_order
"mình ko mua nữa, sorry nhé",cancel_order
m ko lấy sinh tố đâu,cancel_order
hủy cả đơn nhé,cancel_order
hủy nhé shop,cancel_order
"mình hủy sinh tố cam, chỉ lấy nước bưởi thôi",cancel_order
e không lấy cốc capuchino nữa,cancel_order
trà đen m ko lấy nữa,cancel_order
cửa hàng bạn tính đắt quá nên mình ko muốn mua nữa đâu,cancel_order
m ko cần nữa nên ko lấy,cancel_order
"mai m order lại sau ad ạ, giúp m hủy đơn đi",cancel_order
"em ko lấy bánh pudding size M nữa đâu, con bạn nó ko ăn",cancel_order
alo hủy size M cậu nhé,cancel_order
"chị ơi , em muốn hủy 1 cái này size 90 màu nâu ah",cancel_order
t ko đặt trà đào cam sả size s nữa,cancel_order
"từ ad ơi, m muốn hủy 1 số đồ đi",cancel_order
giao chậm thế này tôi ko mua nữa đâu,cancel_order
"muộn 1h rồi, m ko lấy nữa vì phải out bay h",cancel_order
Ko ak.,deny_reject
ko đc,deny_reject
không được đâu,deny_reject
không không,deny_reject
à thôi,deny_reject
" Mình ko chịu, kệ ad đấy ",deny_reject
"t ko lấy km đó, còn loại khác km ko",deny_reject
"thôi, đừng ship mình luôn, sau 5h đi",deny_reject
ko phải 1 cốc trà sữa panda size L ạ .,deny_reject
"ko, ko phải là 1 trà đào cam sả size regular mà là size L nhé",deny_reject
"ad hiểu nhầm rồi, là em thích cái màu hồng size M&L",deny_reject
"không, em không vừa size S đâu, đặt hộ size M với",deny_reject
"ko, ý em muốn đặt đôi này size 23 cm ",deny_reject
"nhầm rồi, trà đào cam sả chứ",deny_reject
"ko, cho mình nhiều đá ít đường nha",deny_reject
"chán ad quá, m bảo size L hết mà ",deny_reject
"ko, em ở khu Trung Hòa ý",deny_reject
"không, mình đổi địa chỉ khác",deny_reject
1 tách Cà Phê Đen Nóng ko phải size L mà là regular,deny_reject
mình có nói thế đâu,deny_reject
"ôi trời , ko mà",deny_reject
cho một latte nóng size S chứ ko phải L,deny_reject
t order áo đen size 160 nhưng không thấy chị rep nên t chưa chuyển khoản,deny_reject
được rồi,agree
mình thấy ổn,agree
Dạ vâng. Không có gì ạ,agree
Em cám ơn ạ. Hì,agree
à vg e thử lại r,agree
"đúng rồi, ko giao sau 5h",agree
"uh, m mua trên 1M mà",agree
"à vâng, cho m1 trà đào cam sả size regular",agree
"đúng là mình vừa đặt màu ghi size 140, nhưng giờ đổi sang size 120 đi",agree
vậy à ad. Thế cho mình thêm 1 latte đá size regular và 1 trà đào cam sả  size small,agree
"okie, ko sao đâu lỡ rồi thì size m đi .",agree
"okie, một mocha size small và 1 mocha size regular",agree
đồng ý là trong 5 ngày ship okie,agree
"uh, giao lúc nào cũng được, luôn có ng ở nhà mà",agree
 vậy cho em 1 toco socala với 1 hokaido size M .,agree
"uh, hủy hết",agree
"uh, m đặt 1 matcha macchiato size regular",agree
mình hiểu chính sách của hãng rồi,agree
Ad cho mk hỏi khuyến mại 50% có áp dụng cho ship k ạ,promotion
Mk có mã giảm 50% thì tính ntn ạ,promotion
Hôm nay có chương trình khuyến mãi j ko ạ,promotion
Bên mình đang có ctr gì,promotion
km ngoài café thì còn có gì nữa ko,promotion
mojito các vị được km đén khi nào thế,promotion
loại nào km trong bao lâu,promotion
trà hoa đậu biếc macchiato có nằm trong gói ko ,promotion
có km gì với trà đào cam sả ko shop,promotion
áo đen size 160 ko sale à a d ,promotion
nếu giảm 50% thì mình lấy tất được ko,promotion
Bạn ơi chỉ size lớn mới đượ giảm à,promotion
Dat size 35 mau den thì còn giảm giá nữa ko,promotion
áo giá 749y còn không ,promotion
Còn giảm giá cái màu xanh size 160 ko vậy,promotion
ad ơi cho em hỏi một chút,greetings
ohayogozaimasu,greetings
hello,greetings
Chị Linh có phải không ạ ?,greetings
Anh cho em hỏi,greetings
Thưa ông Matone,greetings
salut,greetings
Hạnh à !,greetings
Xin chào bạn nha,greetings
toco toco,greetings
a/c ơi cho e hỏi,greetings
B ơi,greetings
chào,greetings
Em chào ad,greetings
alooooo,greetings
Dạo này sao rồi ?,greetings
How’s everything going?,greetings
Chị!,greetings
alo có ai không ạ?,greetings
Chào,greetings
How are you doing?,greetings
alo bạn ơi,greetings
Nhà mình ơi,greetings
Good morning,greetings
trả lời mình đi,greetings
cho mình xem menu cofffe ice blended,show_menu
cho xem menu coffee,show_menu
ac oi gui cho e cái ảnh menu nhà mình dk k ạ ??,show_menu
xem menu trà chanh,show_menu
show me menu nước ép,show_menu
xem menu passion fruit,show_menu
cho mình xem list đồ uống,show_menu
bạn ơi cho mình mượn menu,show_menu
Cho mình xin cái ảnh menu ?,show_menu
tôi có thể mượn menu để order được không?,show_menu
bạn ơi cho mình menu xem hôm nay có gì,show_menu
thực đơn hôm nay có gì,show_menu
cho xem menu với nào,show_menu
menu cà phê đá xay,show_menu
cho mình xem menu nước ép,show_menu
cho mình xem danh sách các món,show_menu
cho t xem menu nước ép,show_menu
menu việt quất có gì,show_menu
 đồ uống nào thuộc chương trình  đồng giá là 28k size M ạ .,show_menu
 Mua cốc thứ 2 vị nào thì còn áp dụng km ạ .,show_menu
 nghĩa là các loại đồ uống áp dụng cho cái voucher đó  ạ .,show_menu
Có váy nào tương tự vậy ko,show_menu
đồ km còn hàng ko,show_menu
"loại ko mất phí vc ý, còn ko",show_menu
cho mình xem mấy loại hàng bán chạy,show_menu
thực đơn bánh đi,show_menu
vải cotton ko có hàng j à,show_menu
loại km còn ko,show_menu
latte có loại nóng thôi à ,show_menu
cà phê của mình có mấy loại để b đặt nào,show_menu
cho m coi  latte nóng nhé,show_menu
cửa hàng còn bánh ko,show_menu
có những kiểu nào dành cho người béo,show_menu
"người m gầy, shop còn size nào m vừa ko",show_menu
loại đó còn cái nào ko,show_menu
bánh mì có mấy kiểu ,show_menu
Thank you shop nhé,thanks
Cảm ơn bạn nhé,thanks
cám ơn nhìu,thanks
cảm ơn nhiều bot,thanks
cám ơn rất chi là nhiều,thanks
"iu shop quá, many thanks",thanks
many thks,thanks
"cảm ơn nhiều, vậy lấy màu đen hoặc đỏ bã_trầu",thanks
"thanks em, cho 1 mojito chanh leo size small",thanks
"mọi thứ okie rùi, cảm ơn ad. À cho mình 1 trà sữa kim cương đen size M thêm chân châu nhé .",thanks
"thanks, vậy cho m 1 mocha đá xay size regular",thanks
 B ơi ship cho m 1 trà sữa bạc hà size M nhiều trân châu nha . Thanks nhiều,thanks
 cho mình 1 macchlato socola size M . Thanks,thanks
"bạn ơi tóm lại mình lấy 4 cái , 2 màu như trên , 1 màu hồng nhạt và 1 màu hoa đậm ( màu xanh ) .Tất cả đều size m nhé bạn . Tầm 1h mình làm về mình chuyển khoản rùi nhắn địa chỉ . thanks bạn",thanks
"ủng hộ cửa hàng 2 tay luôn, thanks",thanks
tôi đánh giá cao thái độ phục vụ của shop,thanks
SIII màu trắng nhìn sang ghê ^^ bao nhiu chai 1 con ta ?,asking PI
Sao màu xám lại đắt hơn a,asking PI
"Chào bạn ,cho mình hỏi máy_giặt Samsung AddWash 8kg có mức giá như nào : màu trắng , màu xám . Cám_ơn bạn .",asking PI
Cái màu xanh coban về VN là bao_nhiêu bạn ?,asking PI
"màu_sắc quá tuyệt , cái này chỉnh từ máy_ảnh luôn à ad ?",asking PI
Sabrina có màu_da không bạn,asking PI
"cô có mã màu , hoặc hình_ảnh không ạ? cháu không có sẵn màu này .",asking PI
Cho mình hỏi chút tivi nhà mình Ju7000 có_khi đến hình_ảnh màu đen thì xuất_hiện có 1 cột vân màu mờ_mờ nhưng khi sang hình_ảnh màu trắng lại ko thấy gì add cho mình xin chút ý_kiến,asking PI
Hong_Anh size M của nữ có màu trắng và đỏ không bạn,asking PI
Về trước tết được không em . Có mấy màu,asking PI
Cái loa màu trắng dễ_thương đó là loa gì thế ad ? bao_nhiêu thế ?,asking PI
màu hồng cute nhỉ,asking PI
"Iphone 5 mới 16gb hoặc 5s màu gì cũng được bản world có không bạn nhỉ , giá như thế nào",asking PI
Màu xanh có của nam àh,asking PI
Bác có thấy cổng hình_vuông sáng đèn màu đỏ không . Bác mua bộ chuyển âm_thanh optical sang av . Cắm vào rồi ra loa nhé bác .,asking PI
chị ơi màu 10 pink của người lớn em đặt có giống màu hồng đậm hình nay không,asking PI
Bạn ơi áo nữ màu hồng đậm không mũ như hình là mã bao nhiêu đấy ?,asking PI
Inbox em ảnh thật màu áo ạ,asking PI
Ad ơi . Cho mình hỏi . Mình dùng E5 . Tự_dưng mấy ngày gần đây màu của màn_hình chuyển ngà vàng . Nếu xem youtube toàn màn_hình thì nó lại chuyển màu như cũ . Ad cho mình biết nguyên_nhân đc ko ạ ?,asking PI
Áo này có màu khác không shop ơi,asking PI
Cho mình hỏi bản màu xanh có dưỡng ẩm cho da giống eh-na98 không,asking PI
Sabrina có màu_da k b,asking PI
đôi này có màu đen không bạn,asking PI
có màu vàng không shop,asking PI
Mình mua tv ss 65 . Khi kết_nối với đầu hát Viet ktv mà chỉ ra màu đen_trắng . Nhờ ss hướng_dẫn,asking PI
Bạn ơi . Có màu khác không ?,asking PI
có màu đen ko shop ơi? cách sd như nào ?,asking PI
Có màu này sale thôi à bạn Hoa_Tím,asking PI
Màu trắng với màu xám khác nhau chức_năng gì mà đắc hơn hẳ 1tr vậy,asking PI
3 màu có công_dụng khác nhau hả bạn ?,asking PI
"Bao nhiêu gb , màu cũ hay mới ?",asking PI
 Cái màu xanh là vị gì ạ .,asking PI
"Bạn ơi , mua 5 cái khác loại , khác màu có được sale không hả bạn ?",asking PI
Con gái có màu gì shop . 43kg mặc được size gì ạ . Em đặt 2 cái,asking PI
Cho mình hỏi công ty Máy_giặt 8kg bao tiền Mấy màu Chụp tất_cả màu mình xem được không Cảm_ơn,asking PI
Có màu đen không con,asking PI
Mình mặc áo sơ_mi size m thì mặc áo bomber size m dc_k.neus_dc thì cho mình áo màu đen,asking PI
B oi áo nữ ko mũ có những màu gi,asking PI
có màu thời_trang không bạn ?,asking PI
"có nhiều màu không bạn , gửi cho mình hình áo gió",asking PI
Viet_Trung mũ không có màu đỏ ạ,asking PI
áo màu xanh nam size XL 70ký vừa không shop ?,asking PI
chị ơi có bằng size của Gap không ạ ?,asking PI
 Admin ơi thứ4 với thứ5 đồng giá 29000 là size gì ạ .,asking PI
Mình cao 1m65 nặng 64kg mặc size gì,asking PI
cách chọn size nữa shop? có giản lun nịt bụng không shop ?,asking PI
cach chọn size sao ad ?,asking PI
size 36 chọn số như thế nào bạn ơi,asking PI
"Shop ơi , size 150 mẫu dành cho bé trai còn mẫu nào shop ?",asking PI
Bố_Con Nhà_Ngói hỏi cho em màu xanh có size cho người 62kg không.xanh rêu ý,asking PI
 Em mua ở chỗ toco cầu vượt cầu giấy có chương trình đồng giá là 28000 size M ạ .,asking PI
size,asking PI
Cho mình hỏi áo này có size của bé 2 tuỏi tầm 10kg không ạ,asking PI
a_thuong mac co 38 khong biet size M co dung khong ?,asking PI
size túi bnhiu thế shop ?,asking PI
 cho em hỏi em đăng ký cái vé mua up size M-L là đồ uống bất kì hay thế nào ạ,asking PI
 admin ơi cho mình hỏi : khuyến mãi sinh nhật được free 1 cốc thì free size nào thế? .,asking PI
 Mua cốc t2 size nào vị nào cũng đc à? .,asking PI
giầy nam chân đi size 42 thì cỡ nào bạn ơi,asking PI
1m67 54kg mặc size nào bạn ui ?,asking PI
 Có áp dụng km với sz L k a,asking PI
"Bich_Ngoc_Le đặt hộ chị với , nặng 48kg size gì",asking PI
"Cho em hoi , nam thường mang size 39 , giầy thể thao co tăng lên 1 size hay vẫn mang 39 ? Em mua tặng nên không rõ nam như thế nào",asking PI
Co size 1t va 3t k shop oi,asking PI
"Nhỡ nó rộng thùng_thình thì bắt_đền shop nhé hii , mà mình bảo , hay mình ra adidas ở VN mình thử xem người mình thì mặc size gì nhỉ ? Size ở đây và ở Nhật có giống nhau không ?",asking PI
Có size 43 không bạn ơi,asking PI
"cho mình hỏi , size 150 là tương_đương ntn Việt_Nam ? Cao_1m6 , nặng 58kg mặc size gì ?",asking PI
Màu tím có size L không bạn ?,asking PI
Cho mình xin cách đo size đi ạ,asking PI
áo màu xanh nam size XL 70ký vừa không shop ?,asking PI
Shop có màu rêu< size L không,asking PI
k còn size to ạ ?,asking PI
63kg size s hả shop .,asking PI
bạn ơi 1m55 45kg mặc size nào bạn ?,asking PI
có size cho bé gái dài chân 19-20 không shop ?,asking PI
Bạn ơi 80kg mặc size gì ?,asking PI
 ad ơi cho mình hỏi : khuyến mãi sinh nhật đc free 1 cốc thì free size nào thế? .,asking PI
"Chào bạn , mình cao 1m65 nặng 65kg mặc size gì",asking PI
"cho mình hỏi , size 150 là tương_đương như thế nào Việt_Nam ? Cao_1m6 , nặng 58kg mặc size gì ?",asking PI
Shop ơi cao 1m73 nặng 70kg size L ah shop ?,asking PI
 Cho mình hỏi 28 k size M là đã bao gồm thạch hay trân châu chưa ạ .,asking PI
Khoảng 50kg thì mặc size gì hả shop ?,asking PI
Có nhiều size đúng không chị,asking PI
Quần size gì hả shop,asking PI
Shop oi cao 1m73 nang 70kg size L ah shop ?,asking PI
 Cứ size M là đồng giá 28000 phải không ạ .,asking PI
52kg size gì bạn ơi ?,asking PI
Áo size 160 cao và nặng thế_nào thì vừa hả bạn ?,asking PI
Vòng 1 90cm Mac size 15 dc k ban,asking PI
 admin ơi cho mình hỏi : khuyến mãi sinh nhật được free 1 cốc thì free size nào thế? .,asking PI
b ơi 1m55 45kg mặc size nào b ?,asking PI
"Nhật_Quang ơi , chồng chị cao 1.55 nặng 56 kg thì mặc size gì ?",asking PI
Áo nữ có mũ có size 150 không shop hay chỉ có size 160 thôi,asking PI
 E lấy cốc trà sữa size M </productđang khuyến mại 29k vs ạ .,asking PI
52 kg thì mặc size gì hả shop ?,asking PI
Cho tôi order 1 áo nhé . 1m66 / 64 kg size gì hả shop ?,asking PI
em ơi mấy bộ cho bé trai này có size cho bé khoảng 15kg không ?,asking PI
Có size XL không bạn ?,asking PI
Áo này người 55 kg mặc size nào vậy ?,asking PI
Có size 37 không shop ?,asking PI
 mình nhớ không nhầm thì hình như bên mình đang đồng giá size M 27000 đúng không ạ .,asking PI
Vậy 1m6 nặng 46 48kg là size gì ?,asking PI
"Bé 1,2 M nặng 30kg vừa size nào shop ?",asking PI
"cao 1m67 , nặng 60 kg mặc size gì được chị",asking PI
anh ơi 55 cân mặc size gì ah,asking PI
có size 120cm màu hồng không shop,asking PI
Có đôi nào cho nam size 40 không admin,asking PI
Nhật_Quang size S này cho bao nhiêu kg mặc em,asking PI
"Cho chi link tre con voi con_giai chi di giay size 23,5 thi chon size ntn",asking PI
size cho người cao 1m6 nặng 48kg,asking PI
 E mua ở chỗ toco cầu vượt cầu giấy có chương trình đồng giá là 28k size M ạ .,asking PI
 nghĩa là cái voucher đó lần sau mình uống là được chọn cốc size L 29000 ạ .,asking PI
" chào bạn, hôm nay mua size M bất kỳ có được giảm giá ở tất cả chuỗi cửa hàng không bạn? .",asking PI
sáng mai có đúng 7h Toco mở cửa ko vậy ?,closing-open
mấy giờ cửa hàng đóng cửa ạ?,closing-open
Toco mấy giờ mở cửa thế ạ,closing-open
9 giờ tối đã đóng cửa chưa,closing-open
mở khi nào,closing-open
dịp nghỉ này shop có nhân viên trực ko,closing-open
em ko biết cửa hàng mở lúc nào,closing-open
buổi trưa mình qua có được ko,closing-open
có chuyển không ạ . Nếu có sau giờ hc thì m sẽ đặt,closing-open
"cửa hàng nên mở sớm hơn đi ạ, em ko đi vào giờ đó đc",closing-open
bác cần order sớm có đc ko,closing-open
bạn ơi cho mình<payment_type> trả tiền</payment_type>,thanh_toan
 thì mình trả tiền 2 luôn là đc .,thanh_toan
Cho mình order 2 hộp nhé ! thanh toán như thế nào bạn ?,thanh_toan
 thì coc đó k cần thah toán nua à .,thanh_toan
Toi muon dang ky goi vip ma thanh toan ra sao day,thanh_toan
"bạn ơi , giá là 325. chiếc bạn nhé. tài khoản của tớ là 0611001890423. nguyễn anh thư , vietcombank. nhắn tin vào số 01254000014 cho tớ địa_chỉ ship hàng sau khi đã<payment_type> chuyển khoản</payment_type> nhé",thanh_toan
Chuyển khoản 50% giá sản phẩm. bạn<payment_type> chuyển khoản </payment_type>cho mình 400k nhé,thanh_toan
 Thẻ vip này đc dùng cho nhiều lần thanh toán hay 1 vậy ạ .,thanh_toan
 Tổng của mình hết bao nhiêu để mình chuẩn bị ạ.,thanh_toan
chuyển khoản,thanh_toan
 Và e muốn thanh toán bằng cách chuyển khoản luôn .,thanh_toan
